x,intensity
1645.4180000000001,18.283228326867086
1647.347,18.07142232771431
1649.276,17.288076330847694
1651.2050000000002,15.986982336052069
1653.134,14.141244343435021
1655.063,11.989564352041741
1656.992,9.726938361092246
1658.921,7.4743983701024055
1660.8500000000001,5.645470377418119
1662.779,4.330928382676286
1664.708,3.5543063857827737
1666.637,3.1407803874368785
1668.566,2.8919923884320307
1670.4950000000001,2.6969963892120146
1672.424,2.552430389790278
1674.353,2.4482083902071667
1676.282,2.3776063904895746
1678.211,2.35407239058371
1680.14,2.3641583905433667
1682.069,2.4145883903416467
1683.998,2.5020003899919985
1685.927,2.5658783897364863
1687.856,2.636480389454078
1689.785,2.70708238917167
1691.714,2.797856388808574
1693.643,2.932336388270654
1695.572,3.1172463875310146
1697.501,3.3156043867375824
1699.43,3.6013743855945024
1701.359,4.021624383913503
1703.288,4.556182381775271
1705.2169999999999,5.279012378883951
1707.146,6.257354374970582
1709.0749,7.615602369537592
1711.0038,9.595820361616719
1712.9326999999998,12.57119034971524
1714.8616,17.086356331654578
1716.7905,23.58510230565959
1718.7194,32.107772271568905
1720.6482999999998,40.8355242366579
1722.5772,47.59986820960052
1724.5061,51.21401819514392
1726.435,53.328716186685135
1728.364,54.0246501839014
1730.293,51.97383019210468
1732.222,48.28235420687058
1734.1509999999998,41.09103623563585
1736.08,30.453668278185322
1738.009,20.448356318206578
1739.9379999999999,13.109110347563558
1741.867,8.765406364938373
1743.7959999999998,6.274164374903342
1745.725,4.8554003805783985
1747.654,4.00145238399419
1749.5829999999999,3.4803423860786307
1751.512,3.1206083875175663
1753.441,2.9020783883916863
1755.37,2.7743223889027107
1757.299,2.6801863892792546
1759.228,2.609584389561662
1761.1570000000002,2.5826883896692467
1763.086,2.5457063898171746
1765.015,2.525534389897862
1766.9440000000002,2.5120863899516546
1768.873,2.4919143900323424
1770.8020000000001,2.4818283900726863
1772.731,2.468380390126478
1774.66,2.4448463902206146
1776.5890000000002,2.4280363902878546
1778.518,2.411226390355094
1780.4470000000001,2.3977783904088863
1782.376,2.35407239058371
1784.305,2.2330403910678385
1786.2339000000002,2.021234391915062
1788.1628,1.7724463929102146
1790.0917,1.5606403937574385
1792.0206,1.3824543944701824
1793.9495000000002,1.2009063951963743
1795.8784,1.0529783957880863
1797.8073,0.9353083962587664
1799.7362,0.8445343966218624
1801.6651000000002,0.7806563968773744
1803.594,0.7167783971328865
1805.5230000000001,0.6831583972673664
1807.452,0.6797963972808143
1809.381,0.6629863973480543
1811.31,0.6461763974152943
1813.239,0.6428143974287424
1815.1680000000001,0.6461763974152943
1817.097,0.6495383974018464
1819.026,0.6495383974018464
1820.955,0.6428143974287424
1822.884,0.6529003973883983
1824.813,0.6629863973480543
1826.742,0.6629863973480543
1828.671,0.6730723973077104
1830.6,0.6730723973077104
1832.529,0.6730723973077104
1834.458,0.6764343972942624
1836.387,0.6562623973749504
1838.316,0.6495383974018464
1840.245,0.6394523974421904
1842.174,0.6125563975497744
1844.103,0.6024703975901184
1846.032,0.5923843976304624
1847.961,0.5856603976573583
1849.8899999999999,0.5822983976708064
1851.819,0.5520403977918383
1853.748,0.5419543978321825
1855.677,0.5318683978725265
1857.606,0.5251443978994225
1859.5349999999999,0.5352303978590784
1861.464,0.5419543978321825
1863.393,0.5520403977918383
1865.322,0.5688503977245983
1867.251,0.5923843976304624
1869.1799999999998,0.6260043974959825
1871.109,0.6629863973480543
1873.038,0.6831583972673664
1874.9669999999999,0.7066923971732304
1876.896,0.7335883970656464
1878.8249999999998,0.7604843969580624
1880.754,0.7672083969311664
1882.6828999999998,0.7604843969580624
